,id,text,question_id,is_correct,has_image_alt,alternative,answer_image
9335,9336,banana.,1868,0,0,a,
9336,9337,pêssego.,1868,1,0,b,
9337,9338,kiwi.,1868,0,0,c,
9338,9339,rum.,1868,0,0,d,
9339,9340,uva.,1868,0,0,e,
9340,9341,produção de compostos energéticos.,1869,0,0,a,
9341,9342,floração da planta.,1869,0,0,b,
9342,9343,produção de gemas laterais.,1869,0,0,c,
9343,9344,formação de folhas maiores.,1869,1,0,d,
9344,9345,formação de raízes adventícias.,1869,0,0,e,
9345,9346,"Ebola, cujos surtos epidêmicos concentram-se no continente africano, reconhecido como berço da origem evolutiva dos seres humanos.",1870,0,0,a,
9346,9347,"Ebola, pois o maior período de incubação reflete duração mais longa do processo de coevolução patógeno-hospedeiro.",1870,0,0,b,
9347,9348,"Dengue, cuja baixa letalidade indica maior eficiência do vírus em parasitar seus hospedeiros, estabelecida ao longo da coevolução patógeno-hospedeiro.",1870,0,0,c,
9348,9349,"Dengue, pois o menor período de incubação reflete duração mais longa do processo de coevolução patógeno-hospedeiro.",1870,0,0,d,
9349,9350,"Ebola, cuja alta letalidade indica maior eficiência do vírus em parasitar seus hospedeiros, estabelecida ao longo de sua evolução.",1870,1,0,e,
9350,9351,"0,125",1871,0,0,a,
9351,9352,"2,5",1871,0,0,b,
9352,9353,"0,005",1871,0,0,c,
9353,9354,5,1871,1,0,d,
9354,9355,8,1871,0,0,e,
9355,9356,"Como a versão a gasolina fica com o motor trabalhando por mais tempo para atingir os 100 km/h, esta é a que desenvolve a maior potência.",1872,0,0,a,
9356,9357,"Como a versão a gasolina consegue a maior aceleração, esta é a que desenvolve a maior potência.",1872,0,0,b,
9357,9358,"Como a versão a gasolina atinge a maior valor de energia cinética, esta é a que desenvolve a maior potência.",1872,1,0,c,
9358,9359,"Como a versão a álcool apresenta a maior taxa de variação de energia cinética, esta é a que desenvolve a maior potência.",1872,0,0,d,
9359,9360,"Como ambas as versões apresentam a mesma variação de velocidade no cálculo da aceleração, a potência desenvolvida é a mesma.",1872,0,0,e,
9360,9361,IV,1873,0,0,a,
9361,9362,I,1873,0,0,b,
9362,9363,V,1873,0,0,c,
9363,9364,II,1873,1,0,d,
9364,9365,III,1873,0,0,e,
9365,9366,do tamanho das plantas.,1874,0,0,a,
9366,9367,de fatores de disseminação das sementes.,1874,0,0,b,
9367,9368,da produção de flores.,1874,1,0,c,
9368,9369,da quantidade de semente por fruto.,1874,0,0,d,
9369,9370,dos hábitats disponíveis para as plantas.,1874,0,0,e,
9370,9371,biodiesel,1875,0,0,a,
9371,9372,etanol,1875,1,0,b,
9372,9373,biogás,1875,0,0,c,
9373,9374,butano,1875,0,0,d,
9374,9375,metanol,1875,0,0,e,
9375,9376,5,1876,0,0,a,
9376,9377,1,1876,0,0,b,
9377,9378,6,1876,1,0,c,
9378,9379,2,1876,0,0,d,
9379,9380,3,1876,0,0,e,
9380,9381,dominante.,1877,1,0,a,
9381,9382,codominante.,1877,0,0,b,
9382,9383,recessivo.,1877,0,0,c,
9383,9384,poligênico.,1877,0,0,d,
9384,9385,polialélico.,1877,0,0,e,
9385,9386,180,1878,0,0,a,
9386,9387,30,1878,1,0,b,
9387,9388,60,1878,0,0,c,
9388,9389,100,1878,0,0,d,
9389,9390,120,1878,0,0,e,
9390,9391,PAFC.,1879,0,0,a,
9391,9392,AFC.,1879,0,0,b,
9392,9393,SOFC.,1879,1,0,c,
9393,9394,MSFC.,1879,0,0,d,
9394,9395,PEM.,1879,0,0,e,
9395,9396,redução da eclosão dos ovos.,1880,0,0,a,
9396,9397,comprometimento da metamorfose.,1880,0,0,b,
9397,9398,morte do indivíduo adulto.,1880,0,0,c,
9398,9399,impedimento do desenvolvimento da larva.,1880,1,0,d,
9399,9400,repelência da forma transmissora da doença.,1880,0,0,e,
9400,9401,V,1881,0,0,a,
9401,9402,I,1881,0,0,b,
9402,9403,II,1881,1,0,c,
9403,9404,III,1881,0,0,d,
9404,9405,IV,1881,0,0,e,
9405,9406,o ar torna-se mau condutor e dificulta o processo de liberação de calor.,1882,0,0,a,
9406,9407,a temperatura do vapor-d'água presente no ar é alta.,1882,1,0,b,
9407,9408,o vapor-d'água presente no ar condensa-se ao entrar em contato com a pele.,1882,0,0,c,
9408,9409,o suor apresenta maior dificuldade para evaporar do corpo.,1882,0,0,d,
9409,9410,a taxa de absorção de radiação pelo corpo torna-se maior.,1882,0,0,e,
9410,9411,20.,1883,0,0,a,
9411,9412,25.,1883,0,0,b,
9412,9413,16.,1883,1,0,c,
9413,9414,64.,1883,0,0,d,
9414,9415,100.,1883,0,0,e,
9415,9416,convecção e convecção.,1884,1,0,a,
9416,9417,irradiação e convecção.,1884,0,0,b,
9417,9418,irradiação e irradiação.,1884,0,0,c,
9418,9419,condução e irradiação.,1884,0,0,d,
9419,9420,convecção e irradiação.,1884,0,0,e,
9420,9421,Saturno,1885,0,0,a,
9421,9422,Mercúrio,1885,0,0,b,
9422,9423,Netuno,1885,0,0,c,
9423,9424,Júpiter,1885,1,0,d,
9424,9425,Urano,1885,0,0,e,
9425,9426,fermentação.,1886,0,0,a,
9426,9427,quimiossíntese.,1886,1,0,b,
9427,9428,fotossíntese.,1886,0,0,c,
9428,9429,respiração aeróbica.,1886,0,0,d,
9429,9430,fosforilação oxidativa.,1886,0,0,e,
9430,9431,algas macroscópicas.,1887,0,0,a,
9431,9432,esponjas.,1887,1,0,b,
9432,9433,golfinhos.,1887,0,0,c,
9433,9434,fitoplâncton.,1887,0,0,d,
9434,9435,peixes herbívoros.,1887,0,0,e,
9435,9436,R4 < R1 < R3< R2,1888,0,0,a,
9436,9437,R1 < R2 < R3< R4,1888,0,0,b,
9437,9438,R4 < R3 < R2< R1,1888,1,0,c,
9438,9439,R2 < R1 < R3< R4,1888,0,0,d,
9439,9440,R2 < R3 < R1< R4,1888,0,0,e,
9440,9441,Filmar parceria com a prefeitura ou cooperativa de catadores para recolhimento dos materiais recicláveis e destinação apropriada.,1889,0,0,a,
9441,9442,Organizar visitas ao lixão ou aterro local para identificar aspectos importantes sobre a disposição final do lixo.,1889,1,0,b,
9442,9443,Realizar campanhas educativas de sensibilização em bairros vizinhos para fortalecer a coleta seletiva.,1889,0,0,c,
9443,9444,"Divulgar na rádio local, no local impresso e nas redes sociais que a escola está realizando a coleta seletiva.",1889,0,0,d,
9444,9445,Colocar recipientes coletores de lixo reciclável fora da escola para entrega voluntária pela população.,1889,0,0,e,
9445,9446,Neuro-hipófise.,1890,0,0,a,
9446,9447,Ponte.,1890,1,0,b,
9447,9448,Medula.,1890,0,0,c,
9448,9449,Cerebelo.,1890,0,0,d,
9449,9450,Hipotálamo.,1890,0,0,e,
9450,9451,Clonagem terapêutica.,1891,0,0,a,
9451,9452,Transgenia.,1891,0,0,b,
9452,9453,Mapeamento genético.,1891,0,0,c,
9453,9454,Terapia gênica.,1891,0,0,d,
9454,9455,Vacina de DNA.,1891,1,0,e,
9455,9456,2,1892,0,0,a,
9456,9457,3,1892,0,0,b,
9457,9458,1,1892,0,0,c,
9458,9459,4,1892,0,0,d,
9459,9460,5,1892,1,0,e,
9460,9461,5,1893,1,0,a,
9461,9462,1,1893,0,0,b,
9462,9463,2,1893,0,0,c,
9463,9464,3,1893,0,0,d,
9464,9465,4,1893,0,0,e,
9465,9466,,1894,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/94-images/alt_img_3.png
9466,9467,,1894,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/94-images/alt_img_0.png
9467,9468,,1894,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/94-images/alt_img_4.png
9468,9469,,1894,1,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/94-images/alt_img_1.png
9469,9470,,1894,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/94-images/alt_img_2.png
9470,9471,"31, 2 g.",1895,1,0,a,
9471,9472,"62,5 g.",1895,0,0,b,
9472,9473,"3,9 g.",1895,0,0,c,
9473,9474,"125,0 g.",1895,0,0,d,
9474,9475,"250,0 g.",1895,0,0,e,
9475,9476,V.,1896,0,0,a,
9476,9477,I.,1896,0,0,b,
9477,9478,II.,1896,0,0,c,
9478,9479,III.,1896,0,0,d,
9479,9480,IV.,1896,1,0,e,
9480,9481,esterificação.,1897,0,0,a,
9481,9482,redução.,1897,0,0,b,
9482,9483,saponificação.,1897,0,0,c,
9483,9484,epoxidação.,1897,0,0,d,
9484,9485,substituição.,1897,1,0,e,
9485,9486,"répteis, porque a mistura de sangue é minimizada por um metabolismo lento.",1898,0,0,a,
9486,9487,"crocodilianos, porque a separação dos ventrículos impede a mistura sanguínea.",1898,0,0,b,
9487,9488,"aves, porque a pequena circulação e a grande circulação estão presentes.",1898,0,0,c,
9488,9489,"peixes, porque a circulação é simples, ocorrendo uma passagem única pelo coração.",1898,1,0,d,
9489,9490,"anfíbios, porque pressões diferenciais isolam temporalmente o sangue venoso do arterial.",1898,0,0,e,
9490,9491,Deleção dos dois primeiros nucleotídeos no códon 5.,1899,0,0,a,
9491,9492,Deleção de G no códon 3.,1899,1,0,b,
9492,9493,Substituição de C por U no códon 4.,1899,0,0,c,
9493,9494,Substituição de G por C no códon 6.,1899,0,0,d,
9494,9495,Substituição de A por G no códon 7.,1899,0,0,e,
9495,9496,,1900,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/105-images/alt_img_3.png
9496,9497,,1900,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/105-images/alt_img_0.png
9497,9498,,1900,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/105-images/alt_img_4.png
9498,9499,,1900,1,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/105-images/alt_img_1.png
9499,9500,,1900,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/105-images/alt_img_2.png
9500,9501,passaram por mutações similares a esses organismos.,1901,0,0,a,
9501,9502,observaram esses animais em seus nichos ecológicos.,1901,0,0,b,
9502,9503,originaram-se do mesmo ancestral que esses animais.,1901,0,0,c,
9503,9504,resultaram de convergência adaptativa com essas espécies.,1901,0,0,d,
9504,9505,sobrevivem às pressões seletivas com esses comportamentos,1901,1,0,e,
9505,9506,f1 > f2 e v1 > v2.,1902,0,0,a,
9506,9507,f1< f2 e v1 < v2.,1902,0,0,b,
9507,9508,f1 < f2 e v1 = v2.,1902,0,0,c,
9508,9509,f1< f2 e v1 > v2.,1902,1,0,d,
9509,9510,f1 > f2 e v1 = v2.,1902,0,0,e,
9510,9511,,1903,1,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/121-images/alt_img_3.png
9511,9512,,1903,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/121-images/alt_img_0.png
9512,9513,,1903,0,0,c,
9513,9514,,1903,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/121-images/alt_img_1.png
9514,9515,,1903,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/121-images/alt_img_2.png
9515,9516,,1904,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/127-images/alt_img_1.png
9516,9517,,1904,1,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/127-images/alt_img_2.png
9517,9518,,1904,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/127-images/alt_img_0.png
9518,9519,,1904,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/127-images/alt_img_3.png
9519,9520,,1904,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/127-images/alt_img_4.png
9520,9521,,1905,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/133-images/alt_img_4.png
9521,9522,,1905,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/133-images/alt_img_0.png
9522,9523,,1905,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/133-images/alt_img_1.png
9523,9524,,1905,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/133-images/alt_img_2.png
9524,9525,,1905,1,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/133-images/alt_img_3.png
9525,9526,"alumínio, ferro e cobre-aço",1906,0,0,a,
9526,9527,"cobre-aço, alumínio e ferro.",1906,1,0,b,
9527,9528,"ferro, alumínio e cobre-aço",1906,0,0,c,
9528,9529,"alumínio, cobre-aço e ferro",1906,0,0,d,
9529,9530,"cobre-aço, ferro e alumínio",1906,0,0,e,
9530,9531,um legado de origem geográfica.,1907,1,0,a,
9531,9532,um impactto de natureza histórica.,1907,0,0,b,
9532,9533,a riqueza da mistura cultural.,1907,0,0,c,
9533,9534,um problema de estratificação social.,1907,0,0,d,
9534,9535,a questão da intolerância linguística.,1907,0,0,e,
9535,9536,o comportamento parental era irresponsável.,1908,1,0,a,
9536,9537,a ascensão social era improvável.,1908,0,0,b,
9537,9538,a mudança de nome era impensável.,1908,0,0,c,
9538,9539,a origem do indivíduo era irrelevante.,1908,0,0,d,
9539,9540,o trabalho feminino era inimaginável.,1908,0,0,e,
9540,9541,organizar movimentos sociais.,1909,0,0,a,
9541,9542,oferecer recursos com funções múltiplas.,1909,0,0,b,
9542,9543,assumir utilidade jurídica.,1909,0,0,c,
9543,9544,reunir usuários com ideias semelhantes.,1909,0,0,d,
9544,9545,divulgar informação instantânea.,1909,1,0,e,
9545,9546,"você e """"""""""""""""teatro de revista"""""""""""""""".""""""""""""""""""""""""""""",1910,1,0,a,
9546,9547,"perfeito e """"""""""""""""Carnaval"""""""""""""""".""""""""""""""""""""""""""""",1910,0,0,b,
9547,9548,"falação e """"""""""""""""pros bailes"""""""""""""""".""""""""""""""""""""""""""""",1910,0,0,c,
9548,9549,"bebe bem e oculista""""""""""""""""""""""""""""""""""""""""""""",1910,0,0,d,
9549,9550,"curar e falso moralista"""""""""""""""".""""""""""""""""""""""""""""",1910,0,0,e,
9550,9551,valoriar o marketing pessoal das celebridades.,1911,0,0,a,
9551,9552,destacar os mérios das celebridades.,1911,0,0,b,
9552,9553,criticar o consumismo das celebridades.,1911,1,0,c,
9553,9554,ressaltar a necessidade de reflexão dos fãs.,1911,0,0,d,
9554,9555,culpar as celebridades pela obsessão dos fãs.,1911,0,0,e,
9555,9556,metaforiza a conquista de sua plena realização.,1912,0,0,a,
9556,9557,revela a intenção de isolar-se em seu espaço.,1912,0,0,b,
9557,9558,expressa uma visão de mundo mística e espiritualizada.,1912,0,0,c,
9558,9559,simboliza a beleza e o esplendor da natureza.,1912,1,0,d,
9559,9560,experimenta a fusão de percepções sensoriais.,1912,0,0,e,
9560,9561,descrever a objetificação do ambiente.,1913,1,0,a,
9561,9562,expor a anacronia da personagem,1913,0,0,b,
9562,9563,enfatizar a ação do tempo sobre a personagem.,1913,0,0,c,
9563,9564,caracterizar o espaço do conto.,1913,0,0,d,
9564,9565,narrar a perenidade da velhice,1913,0,0,e,
9565,9566,finalidade da viagem do visitante.,1914,0,0,a,
9566,9567,beleza do próprio local.,1914,1,0,b,
9567,9568,perspectiva do visitante.,1914,0,0,c,
9568,9569,contexto histórico do local.,1914,0,0,d,
9569,9570,tempo de permanência no local.,1914,0,0,e,
9570,9571,apresentar ao leitor dados biográficos pouco conhecidos sobre a trajetória de Abel Ferreira.,1915,0,0,a,
9571,9572,atribuir o desconhecimento da obra de Aberl Ferreira ao ensino de música nas escolas.,1915,0,0,b,
9572,9573,constatar a impopularidade do choro diante da preferência do público por músicas populares.,1915,1,0,c,
9573,9574,reivindicar mais investimentos estatais para a preservação do acervo musical nacional.,1915,0,0,d,
9574,9575,destacar a relevância histórica e a riqueza estética do choro no cenário musical brasileiro,1915,0,0,e,
9575,9576,sujeira dos livros de literatura.,1916,1,0,a,
9576,9577,distintas maneiras de acolher do mexicano.,1916,0,0,b,
9577,9578,variação linguística do espanhol.,1916,0,0,c,
9578,9579,orientações sobre a limpeza das casas dos espanhóis.,1916,0,0,d,
9579,9580,dificuldades de comunicação entre patrão e empregada.,1916,0,0,e,
9580,9581,criticar o interesse do entrevistado por particularidades da vida humana.,1917,0,0,a,
9581,9582,ressaltar a atração do entrevistado por questões misticas.,1917,0,0,b,
9582,9583,divulgar a comoção das elites com as obras do entrevistado.,1917,1,0,c,
9583,9584,salientar o compromisso do entrevistado com as questões sociais.,1917,0,0,d,
9584,9585,mostrar a atualidade das bras poéticas e teatrais do entrevistado.,1917,0,0,e,
9585,9586,inspirada pelo universo pouco conhecido da mente humana.,1918,0,0,a,
9586,9587,irônica quanto aos efeitos do abandono familiar.,1918,0,0,b,
9587,9588,demarcada por uma linguagem alinhada à busca da lucidez.,1918,1,0,c,
9588,9589,resignada em face dos métodos terapêuticos em vigor.,1918,0,0,d,
9589,9590,alimentada pela imersão lírica no espaço da segregação.,1918,0,0,e,
9590,9591,evidenciaram as demandas comerciais dos skatistas.,1919,1,0,a,
9591,9592,definiram a carreira de skatista profissional.,1919,0,0,b,
9592,9593,contribuíram para a democratização do skate.,1919,0,0,c,
9593,9594,permitiram que a prática social do skate substituísse o surfe.,1919,0,0,d,
9594,9595,indicaram a autonomia dos praticantes de skate.,1919,0,0,e,
9595,9596,expor os sujeitos alijados de sua ancestralidade pelo exílio.,1920,0,0,a,
9596,9597,sugerir a impossibilidade de manutenção dos afetos.,1920,0,0,b,
9597,9598,revelar os corpos marcados pela brutalidade colonial.,1920,0,0,c,
9598,9599,representar o abatimento diante da desumanidade vivida.,1920,1,0,d,
9599,9600,acentuar a resistência identitária dos povos escravizados.,1920,0,0,e,
