,text,question_id,is_correct,has_image_alt,alternative,answer_image
24296,Errado,7392,1,0,e,
24297,Certo,7393,0,0,e,
24298,Errado,7393,1,0,e,
24299,Certo,7394,0,0,e,
24300,Errado,7394,1,0,e,
24301,Certo,7395,1,0,c,
24302,Errado,7395,0,0,c,
24303,Certo,7396,0,0,e,
24304,Errado,7396,1,0,e,
24305,Certo,7397,1,0,c,
24306,Errado,7397,0,0,c,
24307,Certo,7398,0,0,e,
24308,Errado,7398,1,0,e,
24309,Certo,7399,1,0,c,
24310,Errado,7399,0,0,c,
24311,Certo,7400,1,0,c,
24312,Errado,7400,0,0,c,
24313,Certo,7401,0,0,e,
24314,Errado,7401,1,0,e,
24315,Certo,7402,1,0,c,
24316,Errado,7402,0,0,c,
24317,Certo,7403,0,0,e,
24318,Errado,7403,1,0,e,
24319,Certo,7404,0,0,e,
24320,Errado,7404,1,0,e,
24321,Certo,7405,0,0,e,
24322,Errado,7405,1,0,e,
24323,Certo,7406,0,0,e,
24324,Errado,7406,1,0,e,
24325,Certo,7407,1,0,c,
24326,Errado,7407,0,0,c,
24327,Certo,7408,1,0,c,
24328,Errado,7408,0,0,c,
24329,Certo,7409,1,0,c,
24330,Errado,7409,0,0,c,
24331,Certo,7410,0,0,e,
24332,Errado,7410,1,0,e,
24333,Certo,7411,1,0,c,
24334,Errado,7411,0,0,c,
24335,Certo,7412,1,0,c,
24336,Errado,7412,0,0,c,
24337,Certo,7413,0,0,e,
24338,Errado,7413,1,0,e,
24339,Certo,7414,0,0,e,
24340,Errado,7414,1,0,e,
24341,Certo,7415,1,0,c,
24342,Errado,7415,0,0,c,
24343,Certo,7416,0,0,e,
24344,Errado,7416,1,0,e,
24345,Certo,7417,0,0,e,
24346,Errado,7417,1,0,e,
24347,Certo,7418,0,0,e,
24348,Errado,7418,1,0,e,
24349,Certo,7419,0,0,e,
24350,Errado,7419,1,0,e,
24351,Certo,7420,1,0,c,
24352,Errado,7420,0,0,c,
24353,Certo,7421,0,0,e,
24354,Errado,7421,1,0,e,
24355,Certo,7422,0,0,e,
24356,Errado,7422,1,0,e,
24357,Certo,7423,0,0,e,
24358,Errado,7423,1,0,e,
24359,Certo,7424,0,0,e,
24360,Errado,7424,1,0,e,
24361,Certo,7425,1,0,c,
24362,Errado,7425,0,0,c,
24363,Certo,7426,1,0,c,
24364,Errado,7426,0,0,c,
24365,Certo,7427,1,0,c,
24366,Errado,7427,0,0,c,
24367,Certo,7428,1,0,c,
24368,Errado,7428,0,0,c,
24369,Certo,7429,1,0,c,
24370,Errado,7429,0,0,c,
24371,Certo,7430,0,0,e,
24372,Errado,7430,1,0,e,
24373,Certo,7431,1,0,c,
24374,Errado,7431,0,0,c,
24375,Certo,7432,1,0,c,
24376,Errado,7432,0,0,c,
24377,Certo,7433,1,0,c,
24378,Errado,7433,0,0,c,
24379,Certo,7434,0,0,e,
24380,Errado,7434,1,0,e,
24381,Certo,7435,1,0,c,
24382,Errado,7435,0,0,c,
24383,Certo,7436,0,0,e,
24384,Errado,7436,1,0,e,
24385,Certo,7437,1,0,c,
24386,Errado,7437,0,0,c,
24387,Certo,7438,1,0,c,
24388,Errado,7438,0,0,c,
24389,Certo,7439,0,0,e,
24390,Errado,7439,1,0,e,
24391,Certo,7440,0,0,e,
24392,Errado,7440,1,0,e,
24393,Certo,7441,0,0,e,
24394,Errado,7441,1,0,e,
24395,Certo,7442,1,0,c,
24396,Errado,7442,0,0,c,
24397,Certo,7443,0,0,e,
24398,Errado,7443,1,0,e,
24399,Certo,7444,1,0,c,
24400,Errado,7444,0,0,c,
24401,Certo,7445,1,0,c,
24402,Errado,7445,0,0,c,
24403,Certo,7446,0,0,e,
24404,Errado,7446,1,0,e,
24405,Certo,7447,1,0,c,
24406,Errado,7447,0,0,c,
24407,Certo,7448,1,0,c,
24408,Errado,7448,0,0,c,
24409,Certo,7449,0,0,e,
24410,Errado,7449,1,0,e,
24411,Certo,7450,0,0,e,
24412,Errado,7450,1,0,e,
24413,Certo,7451,0,0,e,
24414,Errado,7451,1,0,e,
24415,Certo,7452,1,0,c,
24416,Errado,7452,0,0,c,
24417,Certo,7453,1,0,c,
24418,Errado,7453,0,0,c,
24419,Certo,7454,1,0,c,
24420,Errado,7454,0,0,c,
24421,Certo,7455,0,0,e,
24422,Errado,7455,1,0,e,
24423,Certo,7456,0,0,e,
24424,Errado,7456,1,0,e,
24425,Certo,7457,0,0,e,
24426,Errado,7457,1,0,e,
24427,Certo,7458,0,0,e,
24428,Errado,7458,1,0,e,
24429,Certo,7459,1,0,c,
24430,Errado,7459,0,0,c,
24431,Certo,7460,1,0,c,
24432,Errado,7460,0,0,c,
24433,Certo,7461,0,0,e,
24434,Errado,7461,1,0,e,
24435,Certo,7462,1,0,c,
24436,Errado,7462,0,0,c,
24437,Certo,7463,1,0,c,
24438,Errado,7463,0,0,c,
24439,Certo,7464,0,0,e,
24440,Errado,7464,1,0,e,
24441,Certo,7465,1,0,c,
24442,Errado,7465,0,0,c,
24443,Certo,7466,0,0,e,
24444,Errado,7466,1,0,e,
24445,Certo,7467,0,0,e,
24446,Errado,7467,1,0,e,
24447,Certo,7468,1,0,c,
24448,Errado,7468,0,0,c,
24449,Certo,7469,1,0,c,
24450,Errado,7469,0,0,c,
24451,Certo,7470,1,0,c,
24452,Errado,7470,0,0,c,
24453,Certo,7471,1,0,c,
24454,Errado,7471,0,0,c,
24455,Certo,7472,1,0,c,
24456,Errado,7472,0,0,c,
24457,Certo,7473,1,0,c,
24458,Errado,7473,0,0,c,
24459,Certo,7474,0,0,e,
24460,Errado,7474,1,0,e,
24461,Certo,7475,1,0,c,
24462,Errado,7475,0,0,c,
24463,Certo,7476,1,0,c,
24464,Errado,7476,0,0,c,
24465,Certo,7477,1,0,c,
24466,Errado,7477,0,0,c,
24467,Certo,7478,1,0,c,
24468,Errado,7478,0,0,c,
24469,Certo,7479,1,0,c,
24470,Errado,7479,0,0,c,
24471,Certo,7480,1,0,c,
24472,Errado,7480,0,0,c,
24473,Certo,7481,1,0,c,
24474,Errado,7481,0,0,c,
24475,Certo,7482,0,0,e,
24476,Errado,7482,1,0,e,
24477,Certo,7483,1,0,c,
24478,Errado,7483,0,0,c,
24479,Certo,7484,1,0,c,
24480,Errado,7484,0,0,c,
24481,Certo,7485,1,0,c,
24482,Errado,7485,0,0,c,
24483,Certo,7486,1,0,c,
24484,Errado,7486,0,0,c,
24485,Certo,7487,0,0,e,
24486,Errado,7487,1,0,e,
24487,Certo,7488,1,0,c,
24488,Errado,7488,0,0,c,
24489,Certo,7489,0,0,e,
24490,Errado,7489,1,0,e,
24491,Certo,7490,1,0,c,
24492,Errado,7490,0,0,c,
24493,Certo,7491,0,0,e,
24494,Errado,7491,1,0,e,
24495,Certo,7492,0,0,e,
24496,Errado,7492,1,0,e,
24497,Certo,7493,1,0,c,
24498,Errado,7493,0,0,c,
24499,Certo,7494,1,0,c,
24500,Errado,7494,0,0,c,
24501,Certo,7495,1,0,c,
24502,Errado,7495,0,0,c,
24503,Certo,7496,0,0,e,
24504,Errado,7496,1,0,e,
24505,Certo,7497,1,0,c,
24506,Errado,7497,0,0,c,
24507,Certo,7498,0,0,e,
24508,Errado,7498,1,0,e,
24509,Certo,7499,0,0,e,
24510,Errado,7499,1,0,e,
24511,Certo,7500,1,0,c,
24512,Errado,7500,0,0,c,
24513,Certo,7501,1,0,c,
24514,Errado,7501,0,0,c,
24515,Certo,7502,0,0,e,
24516,Errado,7502,1,0,e,
24517,Certo,7503,1,0,c,
24518,Errado,7503,0,0,c,
24519,Certo,7504,0,0,e,
24520,Errado,7504,1,0,e,
24521,Certo,7505,0,0,e,
24522,Errado,7505,1,0,e,
24523,Certo,7506,1,0,c,
24524,Errado,7506,0,0,c,
24525,Certo,7507,0,0,e,
24526,Errado,7507,1,0,e,
24527,Certo,7508,1,0,c,
24528,Errado,7508,0,0,c,
24529,Certo,7509,0,0,e,
24530,Errado,7509,1,0,e,
24531,Certo,7510,1,0,c,
24532,Errado,7510,0,0,c,
24533,Certo,7511,0,0,e,
24534,Errado,7511,1,0,e,
24535,Certo,7512,0,0,e,
24536,Errado,7512,1,0,e,
24537,Certo,7513,0,0,e,
24538,Errado,7513,1,0,e,
24539,Certo,7514,0,0,e,
24540,Errado,7514,1,0,e,
24541,Certo,7515,1,0,c,
24542,Errado,7515,0,0,c,
24543,Certo,7516,1,0,c,
24544,Errado,7516,0,0,c,
24545,Certo,7517,0,0,e,
24546,Errado,7517,1,0,e,
24547,Certo,7518,0,0,e,
24548,Errado,7518,1,0,e,
24549,Certo,7519,0,0,e,
24550,Errado,7519,1,0,e,
24551,Certo,7520,0,0,e,
24552,Errado,7520,1,0,e,
24553,Certo,7521,1,0,c,
24554,Errado,7521,0,0,c,
24555,Certo,7522,0,0,e,
24556,Errado,7522,1,0,e,
24557,Certo,7523,1,0,c,
24558,Errado,7523,0,0,c,
24559,Certo,7524,1,0,c,
24560,Errado,7524,0,0,c,
24561,Certo,7525,0,0,e,
24562,Errado,7525,1,0,e,
24563,Certo,7526,1,0,c,
24564,Errado,7526,0,0,c,
24565,Certo,7527,0,0,e,
24566,Errado,7527,1,0,e,
24567,Certo,7528,0,0,e,
24568,Errado,7528,1,0,e,
24569,Certo,7529,0,0,e,
24570,Errado,7529,1,0,e,
24571,Certo,7530,1,0,c,
24572,Errado,7530,0,0,c,
24573,Certo,7531,0,0,e,
24574,Errado,7531,1,0,e,
24575,Certo,7532,0,0,e,
24576,Errado,7532,1,0,e,
24577,Certo,7533,0,0,e,
24578,Errado,7533,1,0,e,
24579,Certo,7534,0,0,e,
24580,Errado,7534,1,0,e,
24581,Certo,7535,1,0,c,
24582,Errado,7535,0,0,c,
24583,Certo,7536,0,0,e,
24584,Errado,7536,1,0,e,
24585,Certo,7537,0,0,e,
24586,Errado,7537,1,0,e,
24587,Certo,7538,1,0,c,
24588,Errado,7538,0,0,c,
24589,Certo,7539,0,0,e,
24590,Errado,7539,1,0,e,
24591,Certo,7540,0,0,e,
24592,Errado,7540,1,0,e,
24593,Certo,7541,0,0,e,
24594,Errado,7541,1,0,e,
24595,Certo,7542,0,0,e,
24596,Errado,7542,1,0,e,
24597,Certo,7543,1,0,c,
24598,Errado,7543,0,0,c,
24599,Certo,7544,1,0,c,
24600,Errado,7544,0,0,c,
24601,Certo,7545,0,0,e,
24602,Errado,7545,1,0,e,
24603,Certo,7546,1,0,c,
24604,Errado,7546,0,0,c,
24605,Certo,7547,0,0,e,
24606,Errado,7547,1,0,e,
24607,Certo,7548,0,0,e,
24608,Errado,7548,1,0,e,
24609,Certo,7549,0,0,e,
24610,Errado,7549,1,0,e,
24611,Certo,7550,0,0,e,
24612,Errado,7550,1,0,e,
24613,Certo,7551,1,0,c,
24614,Errado,7551,0,0,c,
24615,Certo,7552,1,0,c,
24616,Errado,7552,0,0,c,
24617,Certo,7553,0,0,e,
24618,Errado,7553,1,0,e,
24619,Certo,7554,1,0,c,
24620,Errado,7554,0,0,c,
24621,Certo,7555,0,0,e,
24622,Errado,7555,1,0,e,
24623,Certo,7556,0,0,e,
24624,Errado,7556,1,0,e,
24625,Certo,7557,0,0,e,
24626,Errado,7557,1,0,e,
24627,Certo,7558,0,0,e,
24628,Errado,7558,1,0,e,
24629,Certo,7559,0,0,e,
24630,Errado,7559,1,0,e,
24631,Certo,7560,1,0,c,
24632,Errado,7560,0,0,c,
24633,Certo,7561,1,0,c,
24634,Errado,7561,0,0,c,
24635,Certo,7562,0,0,e,
24636,Errado,7562,1,0,e,
24637,Certo,7563,0,0,e,
24638,Errado,7563,1,0,e,
24639,Certo,7564,1,0,c,
24640,Errado,7564,0,0,c,
24641,Certo,7565,0,0,e,
24642,Errado,7565,1,0,e,
24643,Certo,7566,0,0,e,
24644,Errado,7566,1,0,e,
24645,Certo,7567,0,0,e,
24646,Errado,7567,1,0,e,
24647,Certo,7568,1,0,c,
24648,Errado,7568,0,0,c,
24649,Certo,7569,1,0,c,
24650,Errado,7569,0,0,c,
24651,Certo,7570,0,0,e,
24652,Errado,7570,1,0,e,
24653,Certo,7571,0,0,e,
24654,Errado,7571,1,0,e,
24655,Certo,7572,0,0,e,
24656,Errado,7572,1,0,e,
24657,Certo,7573,0,0,e,
24658,Errado,7573,1,0,e,
24659,Certo,7574,1,0,c,
24660,Errado,7574,0,0,c,
24661,Certo,7575,1,0,c,
24662,Errado,7575,0,0,c,
24663,Certo,7576,1,0,c,
24664,Errado,7576,0,0,c,
24665,Certo,7577,0,0,e,
24666,Errado,7577,1,0,e,
24667,Certo,7578,0,0,e,
24668,Errado,7578,1,0,e,
24669,Certo,7579,0,0,e,
24670,Errado,7579,1,0,e,
24671,Certo,7580,0,0,e,
24672,Errado,7580,1,0,e,
24673,Certo,7581,0,0,e,
24674,Errado,7581,1,0,e,
24675,Certo,7582,1,0,c,
24676,Errado,7582,0,0,c,
24677,Certo,7583,1,0,c,
24678,Errado,7583,0,0,c,
24679,Certo,7584,1,0,c,
24680,Errado,7584,0,0,c,
24681,Certo,7585,0,0,e,
24682,Errado,7585,1,0,e,
24683,Certo,7586,1,0,c,
24684,Errado,7586,0,0,c,
24685,Certo,7587,0,0,e,
24686,Errado,7587,1,0,e,
24687,Certo,7588,1,0,c,
24688,Errado,7588,0,0,c,
24689,Certo,7589,0,0,e,
24690,Errado,7589,1,0,e,
24691,Certo,7590,0,0,e,
24692,Errado,7590,1,0,e,
24693,Certo,7591,1,0,c,
24694,Errado,7591,0,0,c,
24695,Certo,7592,1,0,c,
24696,Errado,7592,0,0,c,
24697,Certo,7593,1,0,c,
24698,Errado,7593,0,0,c,
24699,Certo,7594,0,0,e,
24700,Errado,7594,1,0,e,
24701,Certo,7595,0,0,e,
24702,Errado,7595,1,0,e,
24703,Certo,7596,1,0,c,
24704,Errado,7596,0,0,c,
24705,Certo,7597,1,0,c,
24706,Errado,7597,0,0,c,
24707,Certo,7598,1,0,c,
24708,Errado,7598,0,0,c,
24709,Certo,7599,1,0,c,
24710,Errado,7599,0,0,c,
24711,Certo,7600,0,0,e,
24712,Errado,7600,1,0,e,
24713,Certo,7601,1,0,c,
24714,Errado,7601,0,0,c,
24715,Certo,7602,0,0,e,
24716,Errado,7602,1,0,e,
24717,Certo,7603,1,0,c,
24718,Errado,7603,0,0,c,
24719,Certo,7604,0,0,e,
24720,Errado,7604,1,0,e,
24721,Certo,7605,1,0,c,
24722,Errado,7605,0,0,c,
24723,Certo,7606,1,0,c,
24724,Errado,7606,0,0,c,
24725,Certo,7607,1,0,c,
24726,Errado,7607,0,0,c,
24727,Certo,7608,0,0,e,
24728,Errado,7608,1,0,e,
24729,Certo,7609,1,0,c,
24730,Errado,7609,0,0,c,
24731,Certo,7610,0,0,e,
24732,Errado,7610,1,0,e,
24733,Certo,7611,1,0,c,
24734,Errado,7611,0,0,c,
24735,Certo,7612,0,0,e,
24736,Errado,7612,1,0,e,
24737,Certo,7613,1,0,c,
24738,Errado,7613,0,0,c,
24739,Certo,7614,1,0,c,
24740,Errado,7614,0,0,c,
24741,Certo,7615,0,0,e,
24742,Errado,7615,1,0,e,
24743,Certo,7616,1,0,c,
24744,Errado,7616,0,0,c,
24745,Certo,7617,1,0,c,
24746,Errado,7617,0,0,c,
24747,Certo,7618,1,0,c,
24748,Errado,7618,0,0,c,
24749,Certo,7619,0,0,e,
24750,Errado,7619,1,0,e,
24751,Certo,7620,0,0,e,
24752,Errado,7620,1,0,e,
24753,Certo,7621,0,0,e,
24754,Errado,7621,1,0,e,
24755,Certo,7622,1,0,c,
24756,Errado,7622,0,0,c,
24757,Certo,7623,1,0,c,
24758,Errado,7623,0,0,c,
24759,Certo,7624,1,0,c,
24760,Errado,7624,0,0,c,
24761,Certo,7625,1,0,c,
24762,Errado,7625,0,0,c,
24763,Certo,7626,0,0,e,
24764,Errado,7626,1,0,e,
24765,Certo,7627,1,0,c,
24766,Errado,7627,0,0,c,
24767,Certo,7628,0,0,e,
24768,Errado,7628,1,0,e,
24769,Certo,7629,0,0,e,
24770,Errado,7629,1,0,e,
24771,Certo,7630,0,0,e,
24772,Errado,7630,1,0,e,
24773,Certo,7631,0,0,e,
24774,Errado,7631,1,0,e,
24775,Certo,7632,0,0,e,
24776,Errado,7632,1,0,e,
24777,Certo,7633,1,0,c,
24778,Errado,7633,0,0,c,
24779,Certo,7634,1,0,c,
24780,Errado,7634,0,0,c,
24781,Certo,7635,1,0,c,
24782,Errado,7635,0,0,c,
24783,Certo,7636,0,0,e,
24784,Errado,7636,1,0,e,
24785,Certo,7637,0,0,e,
24786,Errado,7637,1,0,e,
24787,Certo,7638,1,0,c,
24788,Errado,7638,0,0,c,
24789,Certo,7639,0,0,e,
24790,Errado,7639,1,0,e,
24791,Certo,7640,0,0,e,
24792,Errado,7640,1,0,e,
24793,Certo,7641,1,0,c,
24794,Errado,7641,0,0,c,
24795,Certo,7642,1,0,c,
24796,Errado,7642,0,0,c,
24797,Certo,7643,1,0,c,
24798,Errado,7643,0,0,c,
24799,Certo,7644,1,0,c,
24800,Errado,7644,0,0,c,
24801,Certo,7645,0,0,e,
24802,Errado,7645,1,0,e,
24803,Certo,7646,0,0,e,
24804,Errado,7646,1,0,e,
24805,Certo,7647,1,0,c,
24806,Errado,7647,0,0,c,
24807,Certo,7648,1,0,c,
24808,Errado,7648,0,0,c,
24809,Certo,7649,0,0,e,
24810,Errado,7649,1,0,e,
24811,Certo,7650,0,0,e,
24812,Errado,7650,1,0,e,
24813,Certo,7651,0,0,e,
24814,Errado,7651,1,0,e,
24815,Certo,7652,0,0,e,
24816,Errado,7652,1,0,e,
24817,Certo,7653,0,0,e,
24818,Errado,7653,1,0,e,
24819,Certo,7654,0,0,e,
24820,Errado,7654,1,0,e,
24821,Certo,7655,1,0,c,
24822,Errado,7655,0,0,c,
24823,Certo,7656,0,0,e,
24824,Errado,7656,1,0,e,
24825,Certo,7657,0,0,e,
24826,Errado,7657,1,0,e,
24827,Certo,7658,1,0,c,
24828,Errado,7658,0,0,c,
24829,Certo,7659,1,0,c,
24830,Errado,7659,0,0,c,
24831,Certo,7660,1,0,c,
24832,Errado,7660,0,0,c,
24833,Certo,7661,0,0,e,
24834,Errado,7661,1,0,e,
24835,Certo,7662,0,0,e,
24836,Errado,7662,1,0,e,
24837,Certo,7663,0,0,e,
24838,Errado,7663,1,0,e,
24839,Certo,7664,1,0,c,
24840,Errado,7664,0,0,c,
24841,Certo,7665,1,0,c,
24842,Errado,7665,0,0,c,
24843,Certo,7666,1,0,c,
24844,Errado,7666,0,0,c,
24845,Certo,7667,0,0,e,
24846,Errado,7667,1,0,e,
24847,Certo,7668,1,0,c,
24848,Errado,7668,0,0,c,
24849,Certo,7669,1,0,c,
24850,Errado,7669,0,0,c,
24851,Certo,7670,0,0,e,
24852,Errado,7670,1,0,e,
24853,Certo,7671,0,0,e,
24854,Errado,7671,1,0,e,
24855,Certo,7672,0,0,e,
24856,Errado,7672,1,0,e,
24857,Certo,7673,1,0,c,
24858,Errado,7673,0,0,c,
24859,Certo,7674,1,0,c,
24860,Errado,7674,0,0,c,
24861,Certo,7675,1,0,c,
24862,Errado,7675,0,0,c,
24863,Certo,7676,0,0,e,
24864,Errado,7676,1,0,e,
24865,Certo,7677,0,0,e,
24866,Errado,7677,1,0,e,
24867,Certo,7678,0,0,e,
24868,Errado,7678,1,0,e,
24869,Certo,7679,0,0,e,
24870,Errado,7679,1,0,e,
24871,Certo,7680,1,0,c,
24872,Errado,7680,0,0,c,
24873,Certo,7681,1,0,c,
24874,Errado,7681,0,0,c,
24875,Certo,7682,0,0,e,
24876,Errado,7682,1,0,e,
24877,Certo,7683,1,0,c,
24878,Errado,7683,0,0,c,
24879,Certo,7684,1,0,c,
24880,Errado,7684,0,0,c,
24881,Certo,7685,1,0,c,
24882,Errado,7685,0,0,c,
24883,Certo,7686,0,0,e,
24884,Errado,7686,1,0,e,
24885,Certo,7687,1,0,c,
24886,Errado,7687,0,0,c,
24887,Certo,7688,0,0,e,
24888,Errado,7688,1,0,e,
24889,Certo,7689,1,0,c,
24890,Errado,7689,0,0,c,
24891,Certo,7690,1,0,c,
24892,Errado,7690,0,0,c,
24893,Certo,7691,0,0,e,
24894,Errado,7691,1,0,e,
24895,Certo,7692,0,0,e,
24896,Errado,7692,1,0,e,
24897,Certo,7693,1,0,c,
24898,Errado,7693,0,0,c,
24899,Certo,7694,0,0,e,
24900,Errado,7694,1,0,e,
24901,Certo,7695,1,0,c,
24902,Errado,7695,0,0,c,
24903,Certo,7696,0,0,e,
24904,Errado,7696,1,0,e,
24905,Certo,7697,1,0,c,
24906,Errado,7697,0,0,c,
24907,Certo,7698,0,0,e,
24908,Errado,7698,1,0,e,
24909,Certo,7699,0,0,e,
24910,Errado,7699,1,0,e,
24911,Certo,7700,0,0,e,
24912,Errado,7700,1,0,e,
24913,Certo,7701,0,0,e,
24914,Errado,7701,1,0,e,
24915,Certo,7702,1,0,c,
24916,Errado,7702,0,0,c,
24917,Certo,7703,1,0,c,
24918,Errado,7703,0,0,c,
24919,Certo,7704,1,0,c,
24920,Errado,7704,0,0,c,
24921,Certo,7705,0,0,e,
24922,Errado,7705,1,0,e,
24923,Certo,7706,0,0,e,
24924,Errado,7706,1,0,e,
24925,Certo,7707,0,0,e,
24926,Errado,7707,1,0,e,
24927,Certo,7708,1,0,c,
24928,Errado,7708,0,0,c,
24929,Certo,7709,0,0,e,
24930,Errado,7709,1,0,e,
24931,Certo,7710,0,0,e,
24932,Errado,7710,1,0,e,
24933,Certo,7711,1,0,c,
24934,Errado,7711,0,0,c,
24935,Certo,7712,0,0,e,
24936,Errado,7712,1,0,e,
24937,Certo,7713,1,0,c,
24938,Errado,7713,0,0,c,
24939,Certo,7714,1,0,c,
24940,Errado,7714,0,0,c,
24941,Certo,7715,1,0,c,
24942,Errado,7715,0,0,c,
24943,Certo,7716,0,0,e,
24944,Errado,7716,1,0,e,
24945,Certo,7717,1,0,c,
24946,Errado,7717,0,0,c,
24947,Certo,7718,1,0,c,
24948,Errado,7718,0,0,c,
24949,Certo,7719,0,0,e,
24950,Errado,7719,1,0,e,
24951,Certo,7720,0,0,e,
24952,Errado,7720,1,0,e,
24953,Certo,7721,0,0,e,
24954,Errado,7721,1,0,e,
24955,Certo,7722,1,0,c,
24956,Errado,7722,0,0,c,
24957,Certo,7723,1,0,c,
24958,Errado,7723,0,0,c,
24959,Certo,7724,0,0,e,
24960,Errado,7724,1,0,e,
24961,Certo,7725,0,0,e,
24962,Errado,7725,1,0,e,
24963,Certo,7726,0,0,e,
24964,Errado,7726,1,0,e,
24965,Certo,7727,0,0,e,
24966,Errado,7727,1,0,e,
24967,Certo,7728,1,0,c,
24968,Errado,7728,0,0,c,
24969,Certo,7729,1,0,c,
24970,Errado,7729,0,0,c,
24971,Certo,7730,1,0,c,
24972,Errado,7730,0,0,c,
24973,Certo,7731,1,0,c,
24974,Errado,7731,0,0,c,
24975,Certo,7732,0,0,e,
24976,Errado,7732,1,0,e,
24977,Certo,7733,1,0,c,
24978,Errado,7733,0,0,c,
24979,Certo,7734,1,0,c,
24980,Errado,7734,0,0,c,
24981,Certo,7735,1,0,c,
24982,Errado,7735,0,0,c,
24983,Certo,7736,1,0,c,
24984,Errado,7736,0,0,c,
24985,Certo,7737,0,0,e,
24986,Errado,7737,1,0,e,
24987,Certo,7738,0,0,e,
24988,Errado,7738,1,0,e,
24989,Certo,7739,0,0,e,
24990,Errado,7739,1,0,e,
24991,Certo,7740,0,0,e,
24992,Errado,7740,1,0,e,
24993,Certo,7741,0,0,e,
24994,Errado,7741,1,0,e,
24995,Certo,7742,0,0,e,
24996,Errado,7742,1,0,e,
24997,Certo,7743,0,0,e,
24998,Errado,7743,1,0,e,
24999,Certo,7744,1,0,c,
25000,Errado,7744,0,0,c,
25001,Certo,7745,0,0,e,
25002,Errado,7745,1,0,e,
25003,Certo,7746,1,0,c,
25004,Errado,7746,0,0,c,
25005,Certo,7747,1,0,c,
25006,Errado,7747,0,0,c,
25007,Certo,7748,0,0,e,
25008,Errado,7748,1,0,e,
25009,Certo,7749,0,0,e,
25010,Errado,7749,1,0,e,
25011,Certo,7750,1,0,c,
25012,Errado,7750,0,0,c,
25013,Certo,7751,0,0,e,
25014,Errado,7751,1,0,e,
25015,Certo,7752,0,0,e,
25016,Errado,7752,1,0,e,
25017,Certo,7753,0,0,e,
25018,Errado,7753,1,0,e,
25019,Certo,7754,0,0,e,
25020,Errado,7754,1,0,e,
25021,Certo,7755,0,0,e,
25022,Errado,7755,1,0,e,
25023,Certo,7756,1,0,c,
25024,Errado,7756,0,0,c,
25025,Certo,7757,1,0,c,
25026,Errado,7757,0,0,c,
25027,Certo,7758,1,0,c,
25028,Errado,7758,0,0,c,
25029,Certo,7759,1,0,c,
25030,Errado,7759,0,0,c,
25031,Certo,7760,0,0,e,
25032,Errado,7760,1,0,e,
25033,Certo,7761,1,0,c,
25034,Errado,7761,0,0,c,
25035,Certo,7762,1,0,c,
25036,Errado,7762,0,0,c,
25037,Certo,7763,1,0,c,
25038,Errado,7763,0,0,c,
25039,Certo,7764,1,0,c,
25040,Errado,7764,0,0,c,
25041,Certo,7765,0,0,e,
25042,Errado,7765,1,0,e,
25043,Certo,7766,0,0,e,
25044,Errado,7766,1,0,e,
25045,Certo,7767,0,0,e,
25046,Errado,7767,1,0,e,
25047,Certo,7768,1,0,c,
25048,Errado,7768,0,0,c,
25049,Certo,7769,0,0,e,
25050,Errado,7769,1,0,e,
25051,Certo,7770,1,0,c,
25052,Errado,7770,0,0,c,
25053,Certo,7771,1,0,c,
25054,Errado,7771,0,0,c,
25055,Certo,7772,1,0,c,
25056,Errado,7772,0,0,c,
25057,Certo,7773,1,0,c,
25058,Errado,7773,0,0,c,
25059,Certo,7774,0,0,e,
25060,Errado,7774,1,0,e,
25061,Certo,7775,0,0,e,
25062,Errado,7775,1,0,e,
25063,Certo,7776,1,0,c,
25064,Errado,7776,0,0,c,
25065,Certo,7777,1,0,c,
25066,Errado,7777,0,0,c,
25067,Certo,7778,1,0,c,
25068,Errado,7778,0,0,c,
25069,Certo,7779,1,0,c,
25070,Errado,7779,0,0,c,
25071,Certo,7780,0,0,e,
25072,Errado,7780,1,0,e,
25073,Certo,7781,1,0,c,
25074,Errado,7781,0,0,c,
25075,Certo,7782,0,0,e,
25076,Errado,7782,1,0,e,
25077,Certo,7783,1,0,c,
25078,Errado,7783,0,0,c,
25079,Certo,7784,0,0,e,
25080,Errado,7784,1,0,e,
25081,Certo,7785,1,0,c,
25082,Errado,7785,0,0,c,
25083,Certo,7786,0,0,e,
25084,Errado,7786,1,0,e,
25085,Certo,7787,0,0,e,
25086,Errado,7787,1,0,e,
25087,Certo,7788,1,0,c,
25088,Errado,7788,0,0,c,
25089,Certo,7789,1,0,c,
25090,Errado,7789,0,0,c,
25091,Certo,7790,1,0,c,
25092,Errado,7790,0,0,c,
25093,Certo,7791,1,0,c,
25094,Errado,7791,0,0,c,
25095,Certo,7792,0,0,e,
25096,Errado,7792,1,0,e,
25097,Certo,7793,1,0,c,
25098,Errado,7793,0,0,c,
25099,Certo,7794,0,0,e,
25100,Errado,7794,1,0,e,
25101,Certo,7795,1,0,c,
25102,Errado,7795,0,0,c,
25103,Certo,7796,1,0,c,
25104,Errado,7796,0,0,c,
25105,Certo,7797,0,0,e,
25106,Errado,7797,1,0,e,
25107,Certo,7798,1,0,c,
25108,Errado,7798,0,0,c,
25109,Certo,7799,1,0,c,
25110,Errado,7799,0,0,c,
25111,Certo,7800,0,0,e,
25112,Errado,7800,1,0,e,
25113,Certo,7801,0,0,e,
25114,Errado,7801,1,0,e,
25115,Certo,7802,0,0,e,
25116,Errado,7802,1,0,e,
