,question_cod,question,all_alternatives,correct_alt,year,context,wrong_correct,correct_alternative,wrong_alternative
8223,Q524476,"Julgue os seguintes itens, a respeito do texto acimaA forma verbal “fosse” (l.7 e 8) estabelece relações
semânticas e sintáticas entre os termos que liga, as quais
correspondem a quer ... quer ou a seja ... seja.",Errado | Certo,c,2004,,2,Certo,Errado
8224,Q524490,"A respeito do texto acima, julgue os itens subseqüentes.O texto mostra uma certa visão de mundo em que “coisas
mesquinhas e desprezíveis” (l.10-11) estão associadas a
“fatos prosaicos” (l.13) da “vida verdadeira” (l.6), em
oposição a “realidade artificiosa e livresca” (l.5-6),
composta de “sonhos e imaginações” (l.4).",Errado | Certo,e,2004,,2,Certo,Errado
8225,Q524491,"Considerando a organização das idéias no texto acima, julgue os seguintes itens.Preservam-se a coerência textual e a correção gramatical e
mantém-se a idéia de quantidade associada a “uma lista”
(l.5), ao se substituir essa expressão pelo pronome algumas.",Errado | Certo,e,2004,,2,Certo,Errado
8226,Q524493,"Julgue os seguintes itens, a respeito do texto acima.A forma verbal “fosse” (l.7 e 8) estabelece relações
semânticas e sintáticas entre os termos que liga, as quais
correspondem a quer ... quer ou a seja ... seja.",Errado | Certo,c,2004,,2,Certo,Errado
8227,Q524516,"Considerando a organização das idéias no texto acima, julgue os seguintes itens.
De acordo com os sentidos do texto, o artigo “os” (l.16)
corresponde ao possessivo seus.",Errado | Certo,c,2004,,2,Certo,Errado
8228,Q524533,"A respeito do texto acima, julgue os itens subseqüentes.Na linha 1, preservam-se a coerência, as relações
semânticas e a correção gramatical do texto ao se substituir
“se punham a” por começavam a, tanto na locução verbal
explícita quanto na subentendida.
Depreende-se do desenvolvimento das idéias no texto que
“homens” (l.2) são qualificados como “puros” (l.3) quando
se mostram bem intencionados no trato com as coisas
práticas.",Errado | Certo,c,2004,,2,Certo,Errado
8229,Q524582,"Julgue os seguintes itens, a respeito do texto acima.A expressão figurada “encontraram no Estado o seu patrão""(l.15) corresponde, textualmente, a foram ao encontro doEstado na qualidade de patrão.",Errado | Certo,e,2004,,2,Certo,Errado
8230,Q524611,"Tendo o texto acima como referência inicial e considerando as diversas implicações do tema por ele abordado, inclusive as relativas ao conceito de desenvolvimento sustentável, julgue os itens que se seguemO desmatamento de 6 km² a que se refere o texto, por si só,
indica que o Projeto Urucu não pode ser classificado como
empreendimento sustentável e ecologicamente correto.",Errado | Certo,e,2004,,2,Certo,Errado
8231,Q524612,"Em relação ao texto acima, julgue os itens que se seguem.O trecho “de não restringir sua liberdade” (l.9) funciona
sintaticamente como complemento da idéia apresentada pelo
termo “vida do próximo” (l.8-9).",Errado | Certo,e,2004,,2,Certo,Errado
8232,Q524613,"Acerca do texto acima, julgue os itens a seguir.O primeiro período configura-se como uma introdução ao
assunto e é muito adequado ao tipo de texto dissertativo.",Errado | Certo,c,2004,,2,Certo,Errado
8233,Q524619,"Considerando a organização das idéias no texto acima, julgue os

seguintes itens.
Respeitam-se as relações semânticas do texto, bem como as
regras gramaticais, ao se inserir o pronome aquelas
imediatamente antes de “dirigem” (l.18).",Errado | Certo,e,2004,,2,Certo,Errado
8234,Q524625,"Considerando a organização das idéias no texto acima, julgue os

seguintes itens.
A argumentação do texto sugere que o ditado “Olho por
olho, dente por dente” (l.22) retrata uma realidade
prejudicial à sociedade, que um verdadeiro ditador deve
mudar.",Errado | Certo,e,2004,,2,Certo,Errado
8235,Q524626,"Julgue os seguintes itens, a respeito do texto acima.
De acordo com o desenvolvimento das idéias do texto, as
expressões “trabalhadores intelectuais estatais” (l.13),
“servidores ou funcionários públicos” (l.14) e “operários
qualificados, dotados de um saber específico” (l.17-18)
referem-se ao mesmo grupo de pessoas: “professores de
diversos níveis, cientistas, médicos, engenheiros, juristas,
bancários, agrônomos” (l.15-17)",Errado | Certo,e,2004,,2,Certo,Errado
8236,Q524645,"Considerando a organização das idéias no texto acima, julgue os seguintes itens.
Respeitam-se as relações semânticas do texto, bem como asregras gramaticais, ao se inserir o pronome aquelasimediatamente antes de “dirigem"" (l.18).",Errado | Certo,e,2004,,2,Certo,Errado
8237,Q524646,"Julgue os seguintes itens, a respeito do texto acima.
A expressão figurada “encontraram no Estado o seu patrão”
(l.15) corresponde, textualmente, a foram ao encontro do
Estado na qualidade de patrão.",Errado | Certo,e,2004,,2,Certo,Errado
8238,Q524663,"A respeito do texto acima, julgue os itens subseqüentes.
Mantêm-se a coerência textual e o respeito às regras
gramaticais se, em lugar do ponto final imediatamente antes
de “Era” (l.9), for empregado o sinal de dois-pontos, desde
que essa forma verbal seja iniciada por letra minúscula.",Errado | Certo,c,2004,,2,Certo,Errado
8239,Q524665,"Considerando a organização das idéias no texto acima, julgue os seguintes itens.
A forma verbal “fosse” (l.7 e 8) estabelece relações
semânticas e sintáticas entre os termos que liga, as quais
correspondem a quer ... quer ou a seja ... seja.",Errado | Certo,c,2004,,2,Certo,Errado
8240,Q524666,"Considerando a organização das idéias no texto acima, julgue os seguintes itens.
De acordo com o desenvolvimento das idéias do texto, as
expressões “trabalhadores intelectuais estatais” (l.13),
“servidores ou funcionários públicos” (l.14) e “operários
qualificados, dotados de um saber específico” (l.17-18)
referem-se ao mesmo grupo de pessoas: “professores de
diversos níveis, cientistas, médicos, engenheiros, juristas,
bancários, agrônomos” (l.15-17).",Errado | Certo,e,2004,,2,Certo,Errado
8241,Q524669,"A respeito do texto acima, julgue os itens subseqüentes.
O emprego da flexão de plural em “Comparsas” e
“desatentos”, ambos na linha 7, indica que esses termos
qualificam “desejos ou devaneios” (R.8-9).",Errado | Certo,e,2004,,2,Certo,Errado
8242,Q524670,"Considerando a organização das idéias no texto acima, julgue os

seguintes itens.
De acordo com os sentidos do texto, o artigo “os” (R.16)
corresponde ao possessivo seus.",Errado | Certo,c,2004,,2,Certo,Errado
8243,Q524671,"Julgue os seguintes itens, a respeito do texto acima.
A forma verbal “fosse” (R.7 e 8) estabelece relações
semânticas e sintáticas entre os termos que liga, as quais
correspondem a quer ... quer ou a seja ... seja.",Errado | Certo,c,2004,,2,Certo,Errado
8244,Q524685,"A respeito do texto acima, julgue os itens subseqüentes.
Depreende-se do desenvolvimento das idéias no texto que
“homens” (R.2) são qualificados como “puros” (R.3) quando
se mostram bem intencionados no trato com as coisas
práticas.",Errado | Certo,e,2004,,2,Certo,Errado
8245,Q524687,"Considerando a organização das idéias no texto acima, julgue os

seguintes itens.
Preservam-se a coerência textual e a correção gramatical e
mantém-se a idéia de quantidade associada a “uma lista”
(R.5), ao se substituir essa expressão pelo pronome algumas.",Errado | Certo,e,2004,,2,Certo,Errado
8246,Q524753,"Julgue os itens subseqüentes, relativos às idéias apresentadas no

texto anterior.
A forma como a sociedade está organizada às manifestações
de saúde ou de doença considera que saúde-doença não
compõe o processo que se refere à vida das pessoas.",Errado | Certo,e,2004,,2,Certo,Errado
8247,Q524832,"Julgue os seguintes itens, a respeito da organização e das idéias


do texto acima.
Com o emprego do adjetivo “superficial” (R.2), em sentido
conotativo, a argumentação do texto reforça a idéia de que
a ciência tem tratado de maneira muito pouco aprofundada
os conhecimentos sobre a totalidade dos seres vivos do
planeta.",Errado | Certo,e,2004,,2,Certo,Errado
8248,Q524833,"Julgue os seguintes itens, a respeito da organização e das idéias

do texto acima.
Para que o texto respeitasse completamente as normas da
língua culta exigidas em um relatório, atestado ou ofício, o
pronome átono em “identificá-las” (R.15) deveria ser
empregado antes do verbo: Quem as identificar.",Errado | Certo,e,2004,,2,Certo,Errado
8249,Q524858,"Julgue os seguintes itens, a respeito da organização e das idéias do texto acima. De acordo com os sentidos do texto, a troca da expressão
verbal “pode se transformar” (L.8) por pode vir a ser
transformado mantém a correção gramatical e a voz passiva
verbal.",Errado | Certo,c,2004,,2,Certo,Errado
8250,Q524859,"Com base na organização das idéias do texto acima, julgue os itens subseqüentes. Pela relação de sentidos que estabelece, e devido à estrutura
lingüística em que aparece, a forma verbal “tem” (L.2)
também poderia ser empregada com acento gráfico: têm.",Errado | Certo,c,2004,,2,Certo,Errado
8251,Q524863,"A concepção mais integral do que é saúde e doença, quediz respeito à associação entre as condições sociais e a produçãoda saúde, ganhou nova força em meados da década de 70 doséculo passado, sobretudo na América Latina, palco dodesenvolvimento de processos de exclusão social, devido àadoção de determinadas políticas de ordens econômica e social.Como resposta a essa situação, na qual a maioria das populaçõesexibe condições cada vez mais precárias quanto ao acesso aoconsumo — uma vez que despojadas progressivamente deemprego e de salários dignos —, desenvolve-se o embriãolatente da denominada Medicina Social, que permaneceramascarada pelo advento da era bacteriológica.Fruto desse pensar, que buscava uma compreensãodiferenciada dos fenômenos sociais e inclusive de saúde,consolidou-se o desenvolvimento da Teoria da DeterminaçãoSocial do Processo Saúde-Doença, que busca relacionar a formacomo a sociedade está organizada às manifestações de saúde oude doença. E o que isso quer dizer?Significa que a saúde-doença compõe momentos de umprocesso maior, que se refere à vida das pessoas, que, por suavez, está intrinsecamente ligada ao potencial que elas têm aoacesso às necessidades para viver a vida, seja a moradia, aalimentação, a educação, a saúde, o lazer etc. Ter acesso, emuma sociedade como a brasileira, depende da inserção nosistema de produção, ou seja, do local que a pessoa ocupa notrabalho. Assim, a depender da inserção no sistema de produção,poder-se-á dispor de possibilidades maiores ou menores para oconsumo. Portanto, verifica-se que a saúde-doença depende, emúltima instância, do lugar que se ocupa na sociedade.Evidentemente que não se estão deixando de lado ascaracterísticas particulares de cada ser humano, conformadas pormeio do genótipo/fenótipo. Assim, a vida humana é forjada tantona dimensão de processos que causam danos e daqueles queprotegem as pessoas.L. A. Fracolli e M. R. Bertolozzi. A abordagem do processo saúdedoençadas famílias e do coletivo. In: Manual de Enfermagem.Internet: <http://www.ids-saude.org.br enfermagem=""""> (com adaptações).Julgue os itens subseqüentes, relativos às idéias apresentadas no texto anterior. A forma como a sociedade está organizada às manifestações
de saúde ou de doença considera que saúde-doença não
compõe o processo que se refere à vida das pessoas.",Errado | Certo,e,2004,,2,Certo,Errado
8252,Q525025,"Um servidor público estável, ocupante de cargo público efetivo em uma autarquia federal, faltou ao serviço, sem causa justificada, nos períodos de 1.°/10/2003 a 15/10/2003 e de 17/10/2003 a 31/10/2003, tendo comparecido ao serviço no dia 16/10/2003, uma quinta-feira, e cumprido integralmente o horário de trabalho estabelecido. Com o objetivo de apurar a falta funcional do servidor, foi instaurado procedimento administrativo, no âmbito da autarquia. Ao final do procedimento, a comissão processante emitiu relatório por meio do qual recomendou a aplicação ao servidor de pena de suspensão. Todavia, em 2/3/2004, foi publicada portaria editada pelo ministro de Estado ao qual a autarquia estava vinculada, aplicando ao servidor a pena de demissão. Em 15/3/2004, o servidor impetrou mandado de segurança no Superior Tribunal de Justiça (STJ) contra a referida portaria. Com relação à situação hipotética acima, julgue os itens seguintes.Os atos praticados pelo servidor exclusivamente no mês de outubro de 2003 não configuram abandono de cargo nem inassiduidade habitual, mas apenas inassiduidade interpolada, que sujeita o servidor público à pena de suspensão de 90 dias, segundo previsto expressamente pelo Regime Jurídico dos Servidores Públicos Civis da União.",Errado | Certo,e,2004,,2,Certo,Errado
