,text,question_id,is_correct,has_image_alt,alternative,answer_image
16036,Errado,3262,0,0,c,
16037,Certo,3263,1,0,c,
16038,Errado,3263,0,0,c,
16039,Certo,3264,0,0,e,
16040,Errado,3264,1,0,e,
16041,Certo,3265,0,0,e,
16042,Errado,3265,1,0,e,
16043,Certo,3266,1,0,c,
16044,Errado,3266,0,0,c,
16045,Certo,3267,1,0,c,
16046,Errado,3267,0,0,c,
16047,Certo,3268,1,0,c,
16048,Errado,3268,0,0,c,
16049,Certo,3269,0,0,e,
16050,Errado,3269,1,0,e,
16051,Certo,3270,0,0,e,
16052,Errado,3270,1,0,e,
16053,Certo,3271,0,0,e,
16054,Errado,3271,1,0,e,
16055,Certo,3272,0,0,e,
16056,Errado,3272,1,0,e,
16057,Certo,3273,1,0,c,
16058,Errado,3273,0,0,c,
16059,Certo,3274,0,0,e,
16060,Errado,3274,1,0,e,
16061,Certo,3275,1,0,c,
16062,Errado,3275,0,0,c,
16063,Certo,3276,1,0,c,
16064,Errado,3276,0,0,c,
16065,Certo,3277,0,0,e,
16066,Errado,3277,1,0,e,
16067,Certo,3278,0,0,e,
16068,Errado,3278,1,0,e,
16069,Certo,3279,1,0,c,
16070,Errado,3279,0,0,c,
16071,Certo,3280,1,0,c,
16072,Errado,3280,0,0,c,
16073,Certo,3281,0,0,e,
16074,Errado,3281,1,0,e,
16075,Certo,3282,1,0,c,
16076,Errado,3282,0,0,c,
16077,Certo,3283,0,0,e,
16078,Errado,3283,1,0,e,
16079,Certo,3284,1,0,c,
16080,Errado,3284,0,0,c,
16081,Certo,3285,1,0,c,
16082,Errado,3285,0,0,c,
16083,Certo,3286,1,0,c,
16084,Errado,3286,0,0,c,
16085,Certo,3287,1,0,c,
16086,Errado,3287,0,0,c,
16087,Certo,3288,0,0,e,
16088,Errado,3288,1,0,e,
16089,Certo,3289,0,0,e,
16090,Errado,3289,1,0,e,
16091,Certo,3290,0,0,e,
16092,Errado,3290,1,0,e,
16093,Certo,3291,0,0,e,
16094,Errado,3291,1,0,e,
16095,Certo,3292,0,0,e,
16096,Errado,3292,1,0,e,
16097,Certo,3293,0,0,e,
16098,Errado,3293,1,0,e,
16099,Certo,3294,0,0,e,
16100,Errado,3294,1,0,e,
16101,Certo,3295,0,0,e,
16102,Errado,3295,1,0,e,
16103,Certo,3296,1,0,c,
16104,Errado,3296,0,0,c,
16105,Certo,3297,1,0,c,
16106,Errado,3297,0,0,c,
16107,Certo,3298,0,0,e,
16108,Errado,3298,1,0,e,
16109,Certo,3299,0,0,e,
16110,Errado,3299,1,0,e,
16111,Certo,3300,0,0,e,
16112,Errado,3300,1,0,e,
16113,Certo,3301,0,0,e,
16114,Errado,3301,1,0,e,
16115,Certo,3302,0,0,e,
16116,Errado,3302,1,0,e,
16117,Certo,3303,1,0,c,
16118,Errado,3303,0,0,c,
16119,Certo,3304,0,0,e,
16120,Errado,3304,1,0,e,
16121,Certo,3305,1,0,c,
16122,Errado,3305,0,0,c,
16123,Certo,3306,0,0,e,
16124,Errado,3306,1,0,e,
16125,Certo,3307,1,0,c,
16126,Errado,3307,0,0,c,
16127,Certo,3308,1,0,c,
16128,Errado,3308,0,0,c,
16129,Certo,3309,0,0,e,
16130,Errado,3309,1,0,e,
16131,Certo,3310,1,0,c,
16132,Errado,3310,0,0,c,
16133,Certo,3311,0,0,e,
16134,Errado,3311,1,0,e,
16135,Certo,3312,0,0,e,
16136,Errado,3312,1,0,e,
16137,Certo,3313,1,0,c,
16138,Errado,3313,0,0,c,
16139,Certo,3314,1,0,c,
16140,Errado,3314,0,0,c,
16141,Certo,3315,0,0,e,
16142,Errado,3315,1,0,e,
16143,Certo,3316,1,0,c,
16144,Errado,3316,0,0,c,
16145,Certo,3317,0,0,e,
16146,Errado,3317,1,0,e,
16147,Certo,3318,0,0,e,
16148,Errado,3318,1,0,e,
16149,Certo,3319,1,0,c,
16150,Errado,3319,0,0,c,
16151,Certo,3320,1,0,c,
16152,Errado,3320,0,0,c,
16153,Certo,3321,0,0,e,
16154,Errado,3321,1,0,e,
16155,Certo,3322,1,0,c,
16156,Errado,3322,0,0,c,
16157,Certo,3323,1,0,c,
16158,Errado,3323,0,0,c,
16159,Certo,3324,1,0,c,
16160,Errado,3324,0,0,c,
16161,Certo,3325,1,0,c,
16162,Errado,3325,0,0,c,
16163,Certo,3326,1,0,c,
16164,Errado,3326,0,0,c,
16165,Certo,3327,1,0,c,
16166,Errado,3327,0,0,c,
16167,Certo,3328,0,0,e,
16168,Errado,3328,1,0,e,
16169,Certo,3329,1,0,c,
16170,Errado,3329,0,0,c,
16171,Certo,3330,1,0,c,
16172,Errado,3330,0,0,c,
16173,Certo,3331,0,0,e,
16174,Errado,3331,1,0,e,
16175,Certo,3332,1,0,c,
16176,Errado,3332,0,0,c,
16177,Certo,3333,1,0,c,
16178,Errado,3333,0,0,c,
16179,Certo,3334,0,0,e,
16180,Errado,3334,1,0,e,
16181,Certo,3335,1,0,c,
16182,Errado,3335,0,0,c,
16183,Certo,3336,0,0,e,
16184,Errado,3336,1,0,e,
16185,Certo,3337,1,0,c,
16186,Errado,3337,0,0,c,
16187,Certo,3338,1,0,c,
16188,Errado,3338,0,0,c,
16189,Certo,3339,1,0,c,
16190,Errado,3339,0,0,c,
16191,Certo,3340,1,0,c,
16192,Errado,3340,0,0,c,
16193,Certo,3341,1,0,c,
16194,Errado,3341,0,0,c,
16195,Certo,3342,1,0,c,
16196,Errado,3342,0,0,c,
16197,Certo,3343,0,0,e,
16198,Errado,3343,1,0,e,
16199,Certo,3344,1,0,c,
16200,Errado,3344,0,0,c,
16201,Certo,3345,1,0,c,
16202,Errado,3345,0,0,c,
16203,Certo,3346,0,0,e,
16204,Errado,3346,1,0,e,
16205,Certo,3347,1,0,c,
16206,Errado,3347,0,0,c,
16207,Certo,3348,0,0,e,
16208,Errado,3348,1,0,e,
16209,Certo,3349,1,0,c,
16210,Errado,3349,0,0,c,
16211,Certo,3350,0,0,e,
16212,Errado,3350,1,0,e,
16213,Certo,3351,0,0,e,
16214,Errado,3351,1,0,e,
16215,Certo,3352,0,0,e,
16216,Errado,3352,1,0,e,
16217,Certo,3353,1,0,c,
16218,Errado,3353,0,0,c,
16219,Certo,3354,1,0,c,
16220,Errado,3354,0,0,c,
16221,Certo,3355,1,0,c,
16222,Errado,3355,0,0,c,
16223,Certo,3356,1,0,c,
16224,Errado,3356,0,0,c,
16225,Certo,3357,0,0,e,
16226,Errado,3357,1,0,e,
16227,Certo,3358,0,0,e,
16228,Errado,3358,1,0,e,
16229,Certo,3359,0,0,e,
16230,Errado,3359,1,0,e,
16231,Certo,3360,0,0,e,
16232,Errado,3360,1,0,e,
16233,Certo,3361,0,0,e,
16234,Errado,3361,1,0,e,
16235,Certo,3362,0,0,e,
16236,Errado,3362,1,0,e,
16237,Certo,3363,0,0,e,
16238,Errado,3363,1,0,e,
16239,Certo,3364,0,0,e,
16240,Errado,3364,1,0,e,
16241,Certo,3365,1,0,c,
16242,Errado,3365,0,0,c,
16243,Certo,3366,0,0,e,
16244,Errado,3366,1,0,e,
16245,Certo,3367,0,0,e,
16246,Errado,3367,1,0,e,
16247,Certo,3368,1,0,c,
16248,Errado,3368,0,0,c,
16249,Certo,3369,1,0,c,
16250,Errado,3369,0,0,c,
16251,Certo,3370,0,0,e,
16252,Errado,3370,1,0,e,
16253,Certo,3371,1,0,c,
16254,Errado,3371,0,0,c,
16255,Certo,3372,0,0,e,
16256,Errado,3372,1,0,e,
16257,Certo,3373,1,0,c,
16258,Errado,3373,0,0,c,
16259,Certo,3374,0,0,e,
16260,Errado,3374,1,0,e,
16261,Certo,3375,0,0,e,
16262,Errado,3375,1,0,e,
16263,Certo,3376,0,0,e,
16264,Errado,3376,1,0,e,
16265,Certo,3377,0,0,e,
16266,Errado,3377,1,0,e,
16267,Certo,3378,0,0,e,
16268,Errado,3378,1,0,e,
16269,Certo,3379,1,0,c,
16270,Errado,3379,0,0,c,
16271,Certo,3380,1,0,c,
16272,Errado,3380,0,0,c,
16273,Certo,3381,1,0,c,
16274,Errado,3381,0,0,c,
16275,Certo,3382,0,0,e,
16276,Errado,3382,1,0,e,
16277,Certo,3383,0,0,e,
16278,Errado,3383,1,0,e,
16279,Certo,3384,0,0,e,
16280,Errado,3384,1,0,e,
16281,Certo,3385,0,0,e,
16282,Errado,3385,1,0,e,
16283,Certo,3386,1,0,c,
16284,Errado,3386,0,0,c,
16285,Certo,3387,1,0,c,
16286,Errado,3387,0,0,c,
16287,Certo,3388,1,0,c,
16288,Errado,3388,0,0,c,
16289,Certo,3389,1,0,c,
16290,Errado,3389,0,0,c,
16291,Certo,3390,1,0,c,
16292,Errado,3390,0,0,c,
16293,Certo,3391,1,0,c,
16294,Errado,3391,0,0,c,
16295,Certo,3392,1,0,c,
16296,Errado,3392,0,0,c,
16297,Certo,3393,0,0,e,
16298,Errado,3393,1,0,e,
16299,Certo,3394,1,0,c,
16300,Errado,3394,0,0,c,
16301,Certo,3395,0,0,e,
16302,Errado,3395,1,0,e,
16303,Certo,3396,0,0,e,
16304,Errado,3396,1,0,e,
16305,Certo,3397,1,0,c,
16306,Errado,3397,0,0,c,
16307,Certo,3398,1,0,c,
16308,Errado,3398,0,0,c,
16309,Certo,3399,1,0,c,
16310,Errado,3399,0,0,c,
16311,Certo,3400,0,0,e,
16312,Errado,3400,1,0,e,
16313,Certo,3401,1,0,c,
16314,Errado,3401,0,0,c,
16315,Certo,3402,0,0,e,
16316,Errado,3402,1,0,e,
16317,Certo,3403,0,0,e,
16318,Errado,3403,1,0,e,
16319,Certo,3404,1,0,c,
16320,Errado,3404,0,0,c,
16321,Certo,3405,0,0,e,
16322,Errado,3405,1,0,e,
16323,Certo,3406,1,0,c,
16324,Errado,3406,0,0,c,
16325,Certo,3407,1,0,c,
16326,Errado,3407,0,0,c,
16327,Certo,3408,1,0,c,
16328,Errado,3408,0,0,c,
16329,Certo,3409,0,0,e,
16330,Errado,3409,1,0,e,
16331,Certo,3410,0,0,e,
16332,Errado,3410,1,0,e,
16333,Certo,3411,0,0,e,
16334,Errado,3411,1,0,e,
16335,Certo,3412,0,0,e,
16336,Errado,3412,1,0,e,
16337,Certo,3413,1,0,c,
16338,Errado,3413,0,0,c,
16339,Certo,3414,0,0,e,
16340,Errado,3414,1,0,e,
16341,Certo,3415,0,0,e,
16342,Errado,3415,1,0,e,
16343,Certo,3416,1,0,c,
16344,Errado,3416,0,0,c,
16345,Certo,3417,1,0,c,
16346,Errado,3417,0,0,c,
16347,Certo,3418,0,0,e,
16348,Errado,3418,1,0,e,
16349,Certo,3419,0,0,e,
16350,Errado,3419,1,0,e,
16351,Certo,3420,1,0,c,
16352,Errado,3420,0,0,c,
16353,Certo,3421,0,0,e,
16354,Errado,3421,1,0,e,
16355,Certo,3422,0,0,e,
16356,Errado,3422,1,0,e,
16357,Certo,3423,0,0,e,
16358,Errado,3423,1,0,e,
16359,Certo,3424,1,0,c,
16360,Errado,3424,0,0,c,
16361,Certo,3425,0,0,e,
16362,Errado,3425,1,0,e,
16363,Certo,3426,1,0,c,
16364,Errado,3426,0,0,c,
16365,Certo,3427,0,0,e,
16366,Errado,3427,1,0,e,
16367,Certo,3428,0,0,e,
16368,Errado,3428,1,0,e,
16369,Certo,3429,1,0,c,
16370,Errado,3429,0,0,c,
16371,Certo,3430,0,0,e,
16372,Errado,3430,1,0,e,
16373,Certo,3431,0,0,e,
16374,Errado,3431,1,0,e,
16375,Certo,3432,1,0,c,
16376,Errado,3432,0,0,c,
16377,Certo,3433,1,0,c,
16378,Errado,3433,0,0,c,
16379,Certo,3434,1,0,c,
16380,Errado,3434,0,0,c,
16381,Certo,3435,1,0,c,
16382,Errado,3435,0,0,c,
16383,Certo,3436,0,0,e,
16384,Errado,3436,1,0,e,
16385,Certo,3437,1,0,c,
16386,Errado,3437,0,0,c,
16387,Certo,3438,0,0,e,
16388,Errado,3438,1,0,e,
16389,Certo,3439,0,0,e,
16390,Errado,3439,1,0,e,
16391,Certo,3440,1,0,c,
16392,Errado,3440,0,0,c,
16393,Certo,3441,1,0,c,
16394,Errado,3441,0,0,c,
16395,Certo,3442,0,0,e,
16396,Errado,3442,1,0,e,
16397,Certo,3443,0,0,e,
16398,Errado,3443,1,0,e,
16399,Certo,3444,0,0,e,
16400,Errado,3444,1,0,e,
16401,Certo,3445,1,0,c,
16402,Errado,3445,0,0,c,
16403,Certo,3446,0,0,e,
16404,Errado,3446,1,0,e,
16405,Certo,3447,1,0,c,
16406,Errado,3447,0,0,c,
16407,Certo,3448,0,0,e,
16408,Errado,3448,1,0,e,
16409,Certo,3449,0,0,e,
16410,Errado,3449,1,0,e,
16411,Certo,3450,0,0,e,
16412,Errado,3450,1,0,e,
16413,Certo,3451,1,0,c,
16414,Errado,3451,0,0,c,
16415,Certo,3452,1,0,c,
16416,Errado,3452,0,0,c,
16417,Certo,3453,1,0,c,
16418,Errado,3453,0,0,c,
16419,Certo,3454,0,0,e,
16420,Errado,3454,1,0,e,
16421,Certo,3455,1,0,c,
16422,Errado,3455,0,0,c,
16423,Certo,3456,1,0,c,
16424,Errado,3456,0,0,c,
16425,Certo,3457,1,0,c,
16426,Errado,3457,0,0,c,
16427,Certo,3458,1,0,c,
16428,Errado,3458,0,0,c,
16429,Certo,3459,1,0,c,
16430,Errado,3459,0,0,c,
16431,Certo,3460,1,0,c,
16432,Errado,3460,0,0,c,
16433,Certo,3461,0,0,e,
16434,Errado,3461,1,0,e,
16435,Certo,3462,1,0,c,
16436,Errado,3462,0,0,c,
16437,Certo,3463,0,0,e,
16438,Errado,3463,1,0,e,
16439,Certo,3464,0,0,e,
16440,Errado,3464,1,0,e,
16441,Certo,3465,0,0,e,
16442,Errado,3465,1,0,e,
16443,Certo,3466,0,0,e,
16444,Errado,3466,1,0,e,
16445,Certo,3467,0,0,e,
16446,Errado,3467,1,0,e,
16447,Certo,3468,1,0,c,
16448,Errado,3468,0,0,c,
16449,Certo,3469,1,0,c,
16450,Errado,3469,0,0,c,
16451,Certo,3470,0,0,e,
16452,Errado,3470,1,0,e,
16453,Certo,3471,0,0,e,
16454,Errado,3471,1,0,e,
16455,Certo,3472,0,0,e,
16456,Errado,3472,1,0,e,
16457,Certo,3473,1,0,c,
16458,Errado,3473,0,0,c,
16459,Certo,3474,1,0,c,
16460,Errado,3474,0,0,c,
16461,Certo,3475,0,0,e,
16462,Errado,3475,1,0,e,
16463,Certo,3476,0,0,e,
16464,Errado,3476,1,0,e,
16465,Certo,3477,0,0,e,
16466,Errado,3477,1,0,e,
16467,Certo,3478,0,0,e,
16468,Errado,3478,1,0,e,
16469,Certo,3479,0,0,e,
16470,Errado,3479,1,0,e,
16471,Certo,3480,0,0,e,
16472,Errado,3480,1,0,e,
16473,Certo,3481,1,0,c,
16474,Errado,3481,0,0,c,
16475,Certo,3482,0,0,e,
16476,Errado,3482,1,0,e,
16477,Certo,3483,1,0,c,
16478,Errado,3483,0,0,c,
16479,Certo,3484,1,0,c,
16480,Errado,3484,0,0,c,
16481,Certo,3485,0,0,e,
16482,Errado,3485,1,0,e,
16483,Certo,3486,0,0,e,
16484,Errado,3486,1,0,e,
16485,Certo,3487,0,0,e,
16486,Errado,3487,1,0,e,
16487,Certo,3488,1,0,c,
16488,Errado,3488,0,0,c,
16489,Certo,3489,1,0,c,
16490,Errado,3489,0,0,c,
16491,Certo,3490,1,0,c,
16492,Errado,3490,0,0,c,
16493,Certo,3491,0,0,e,
16494,Errado,3491,1,0,e,
16495,Certo,3492,1,0,c,
16496,Errado,3492,0,0,c,
16497,Certo,3493,0,0,e,
16498,Errado,3493,1,0,e,
16499,Certo,3494,1,0,c,
16500,Errado,3494,0,0,c,
16501,Certo,3495,0,0,e,
16502,Errado,3495,1,0,e,
16503,Certo,3496,1,0,c,
16504,Errado,3496,0,0,c,
16505,Certo,3497,0,0,e,
16506,Errado,3497,1,0,e,
16507,Certo,3498,1,0,c,
16508,Errado,3498,0,0,c,
16509,Certo,3499,1,0,c,
16510,Errado,3499,0,0,c,
16511,Certo,3500,0,0,e,
16512,Errado,3500,1,0,e,
16513,Certo,3501,1,0,c,
16514,Errado,3501,0,0,c,
16515,Certo,3502,0,0,e,
16516,Errado,3502,1,0,e,
16517,Certo,3503,0,0,e,
16518,Errado,3503,1,0,e,
16519,Certo,3504,1,0,c,
16520,Errado,3504,0,0,c,
16521,Certo,3505,0,0,e,
16522,Errado,3505,1,0,e,
16523,Certo,3506,1,0,c,
16524,Errado,3506,0,0,c,
16525,Certo,3507,0,0,e,
16526,Errado,3507,1,0,e,
16527,Certo,3508,1,0,c,
16528,Errado,3508,0,0,c,
16529,Certo,3509,0,0,e,
16530,Errado,3509,1,0,e,
16531,Certo,3510,0,0,e,
16532,Errado,3510,1,0,e,
16533,Certo,3511,0,0,e,
16534,Errado,3511,1,0,e,
16535,Certo,3512,0,0,e,
16536,Errado,3512,1,0,e,
16537,Certo,3513,0,0,e,
16538,Errado,3513,1,0,e,
16539,Certo,3514,0,0,e,
16540,Errado,3514,1,0,e,
16541,Certo,3515,0,0,e,
16542,Errado,3515,1,0,e,
16543,Certo,3516,1,0,c,
16544,Errado,3516,0,0,c,
16545,Certo,3517,0,0,e,
16546,Errado,3517,1,0,e,
16547,Certo,3518,0,0,e,
16548,Errado,3518,1,0,e,
16549,Certo,3519,0,0,e,
16550,Errado,3519,1,0,e,
16551,Certo,3520,1,0,c,
16552,Errado,3520,0,0,c,
16553,Certo,3521,0,0,e,
16554,Errado,3521,1,0,e,
16555,Certo,3522,0,0,e,
16556,Errado,3522,1,0,e,
16557,Certo,3523,0,0,e,
16558,Errado,3523,1,0,e,
16559,Certo,3524,0,0,e,
16560,Errado,3524,1,0,e,
16561,Certo,3525,1,0,c,
16562,Errado,3525,0,0,c,
16563,Certo,3526,0,0,e,
16564,Errado,3526,1,0,e,
16565,Certo,3527,0,0,e,
16566,Errado,3527,1,0,e,
16567,Certo,3528,1,0,c,
16568,Errado,3528,0,0,c,
16569,Certo,3529,1,0,c,
16570,Errado,3529,0,0,c,
16571,Certo,3530,1,0,c,
16572,Errado,3530,0,0,c,
16573,Certo,3531,1,0,c,
16574,Errado,3531,0,0,c,
16575,Certo,3532,1,0,c,
16576,Errado,3532,0,0,c,
16577,Certo,3533,0,0,e,
16578,Errado,3533,1,0,e,
16579,Certo,3534,1,0,c,
16580,Errado,3534,0,0,c,
16581,Certo,3535,0,0,e,
16582,Errado,3535,1,0,e,
16583,Certo,3536,1,0,c,
16584,Errado,3536,0,0,c,
16585,Certo,3537,1,0,c,
16586,Errado,3537,0,0,c,
16587,Certo,3538,1,0,c,
16588,Errado,3538,0,0,c,
16589,Certo,3539,0,0,e,
16590,Errado,3539,1,0,e,
16591,Certo,3540,1,0,c,
16592,Errado,3540,0,0,c,
16593,Certo,3541,1,0,c,
16594,Errado,3541,0,0,c,
16595,Certo,3542,1,0,c,
16596,Errado,3542,0,0,c,
16597,Certo,3543,0,0,e,
16598,Errado,3543,1,0,e,
16599,Certo,3544,1,0,c,
16600,Errado,3544,0,0,c,
16601,Certo,3545,1,0,c,
16602,Errado,3545,0,0,c,
16603,Certo,3546,1,0,c,
16604,Errado,3546,0,0,c,
16605,Certo,3547,1,0,c,
16606,Errado,3547,0,0,c,
16607,Certo,3548,1,0,c,
16608,Errado,3548,0,0,c,
16609,Certo,3549,1,0,c,
16610,Errado,3549,0,0,c,
16611,Certo,3550,1,0,c,
16612,Errado,3550,0,0,c,
16613,Certo,3551,0,0,e,
16614,Errado,3551,1,0,e,
16615,Certo,3552,1,0,c,
16616,Errado,3552,0,0,c,
16617,Certo,3553,1,0,c,
16618,Errado,3553,0,0,c,
16619,Certo,3554,1,0,c,
16620,Errado,3554,0,0,c,
16621,Certo,3555,1,0,c,
16622,Errado,3555,0,0,c,
16623,Certo,3556,1,0,c,
16624,Errado,3556,0,0,c,
16625,Certo,3557,0,0,e,
16626,Errado,3557,1,0,e,
16627,Certo,3558,0,0,e,
16628,Errado,3558,1,0,e,
16629,Certo,3559,1,0,c,
16630,Errado,3559,0,0,c,
16631,Certo,3560,0,0,e,
16632,Errado,3560,1,0,e,
16633,Certo,3561,1,0,c,
16634,Errado,3561,0,0,c,
16635,Certo,3562,0,0,e,
16636,Errado,3562,1,0,e,
16637,Certo,3563,1,0,c,
16638,Errado,3563,0,0,c,
16639,Certo,3564,1,0,c,
16640,Errado,3564,0,0,c,
16641,Certo,3565,1,0,c,
16642,Errado,3565,0,0,c,
16643,Certo,3566,0,0,e,
16644,Errado,3566,1,0,e,
16645,Certo,3567,0,0,e,
16646,Errado,3567,1,0,e,
16647,Certo,3568,0,0,e,
16648,Errado,3568,1,0,e,
16649,Certo,3569,0,0,e,
16650,Errado,3569,1,0,e,
16651,Certo,3570,0,0,e,
16652,Errado,3570,1,0,e,
16653,Certo,3571,0,0,e,
16654,Errado,3571,1,0,e,
16655,Certo,3572,1,0,c,
16656,Errado,3572,0,0,c,
16657,Certo,3573,0,0,e,
16658,Errado,3573,1,0,e,
16659,Certo,3574,1,0,c,
16660,Errado,3574,0,0,c,
16661,Certo,3575,1,0,c,
16662,Errado,3575,0,0,c,
16663,Certo,3576,1,0,c,
16664,Errado,3576,0,0,c,
16665,Certo,3577,0,0,e,
16666,Errado,3577,1,0,e,
16667,Certo,3578,0,0,e,
16668,Errado,3578,1,0,e,
16669,Certo,3579,1,0,c,
16670,Errado,3579,0,0,c,
16671,Certo,3580,0,0,e,
16672,Errado,3580,1,0,e,
16673,Certo,3581,1,0,c,
16674,Errado,3581,0,0,c,
16675,Certo,3582,0,0,e,
16676,Errado,3582,1,0,e,
16677,Certo,3583,1,0,c,
16678,Errado,3583,0,0,c,
16679,Certo,3584,1,0,c,
16680,Errado,3584,0,0,c,
16681,Certo,3585,0,0,e,
16682,Errado,3585,1,0,e,
16683,Certo,3586,1,0,c,
16684,Errado,3586,0,0,c,
16685,Certo,3587,1,0,c,
16686,Errado,3587,0,0,c,
16687,Certo,3588,0,0,e,
16688,Errado,3588,1,0,e,
16689,Certo,3589,0,0,e,
16690,Errado,3589,1,0,e,
16691,Certo,3590,1,0,c,
16692,Errado,3590,0,0,c,
16693,Certo,3591,0,0,e,
16694,Errado,3591,1,0,e,
16695,Certo,3592,1,0,c,
16696,Errado,3592,0,0,c,
16697,Certo,3593,1,0,c,
16698,Errado,3593,0,0,c,
16699,Certo,3594,1,0,c,
